From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,O-Xylene,Temp,RH,WS,WD,SR,BP
01-04-2024 20:00,02-04-2024 00:00,77.14,145.54,19.56,78.94,56.07,30.33,20.16,1.23,21.49,7.87,41.93,13.28,22.88,10.04,30.62,43.16,1.16,248.86,None,None
02-04-2024 00:00,02-04-2024 04:00,44.1,96.11,2.46,32.46,18.13,15.44,9.74,0.5,28.75,2.47,4.61,0.7,2.11,0.76,27.19,43.61,1.3,226.61,None,None
02-04-2024 04:00,02-04-2024 08:00,48.7,100.05,10.35,52.58,34.97,22.23,15.13,0.6,15.12,3.34,6.65,3.5,4.57,1.68,24.67,52.02,1.4,202.45,26,None
02-04-2024 08:00,02-04-2024 12:00,55.88,127.4,4.37,40.22,23.69,17.23,16.15,0.68,63.67,4.94,14.48,3.52,6.72,2.71,33.47,36.61,1.15,180.67,409.11,None
02-04-2024 12:00,02-04-2024 16:00,38.57,110.69,4.15,30.46,18.42,14.07,9.15,0.44,80.39,2.28,7.31,1.08,2.93,1.08,39.58,29.62,1.18,184.41,522.31,None
02-04-2024 16:00,02-04-2024 20:00,36.66,100.34,39.1,99.32,82.43,35.63,11.99,1.65,41.63,7.33,25.07,7.22,17.37,7.75,36.17,36.32,1.31,199.97,44.63,None
02-04-2024 20:00,03-04-2024 00:00,67.52,157.8,36.64,90.4,75.8,35.03,20.68,1.87,20.5,10.95,53.71,19.38,33.86,15.25,30.9,41.86,1.22,265.45,None,None
03-04-2024 00:00,03-04-2024 04:00,35.87,91.94,2.21,36.66,20.12,16.18,5.95,0.44,25.5,2.65,5.29,1,2.68,0.97,27.13,44.64,1.25,212,None,None
03-04-2024 04:00,03-04-2024 08:00,42.31,91.19,3.19,33.11,19.05,18.27,14.99,0.56,13.78,3.97,7.83,1.46,3.62,1.44,24.86,54.55,1.17,239.28,41.3,None
03-04-2024 08:00,03-04-2024 12:00,56.63,117.52,2.71,36.34,20.34,17.95,65.67,0.74,74.43,4.43,6.52,1.13,2.88,1.09,34.35,38.59,0.84,202.82,385.05,None
03-04-2024 12:00,03-04-2024 16:00,60.33,139.65,1.95,26.46,14.52,14.63,44.28,0.6,126.57,3.24,6.23,0.84,2.06,0.82,39.7,31.15,1.19,139.61,424.23,None
03-04-2024 16:00,03-04-2024 20:00,71.37,150.07,17.48,126.42,79.24,40.67,47.47,2.1,46.68,10.23,32.56,8.81,22.99,11.37,35.73,40.82,1.07,177.46,27.97,None
03-04-2024 20:00,04-04-2024 00:00,103.42,224.17,76.44,165.96,147.2,62.59,40.19,3.93,3,20.51,60.88,18.34,49.48,26.21,29.72,53.38,0.91,218.88,None,None
04-04-2024 00:00,04-04-2024 04:00,105.59,208.71,9.6,92.97,55.47,36.53,23.53,1.95,5.62,14.09,44.52,12.94,31.77,17.76,26.95,60.77,1.35,246.49,None,None
04-04-2024 04:00,04-04-2024 08:00,81.08,148.47,2.31,36.9,20.32,21.14,10.51,0.72,21.68,6.44,17.73,6.91,10.87,4.88,26.2,55.42,1.13,230.2,29.33,None
04-04-2024 08:00,04-04-2024 12:00,49.92,97.55,1.91,19.13,10.71,14.94,10.32,0.62,73.43,2.82,3.15,0.5,1.47,0.52,34.27,37.46,0.9,152,390.36,None
04-04-2024 12:00,04-04-2024 16:00,50.34,106.02,2.75,34.76,19.49,15.95,13.53,0.34,91.78,2.88,7.75,1.28,3.39,1.27,39.91,32.07,1.24,183.35,462.83,None
04-04-2024 16:00,04-04-2024 20:00,45.71,100.17,36.73,88,74.61,33.86,11,1.79,40.68,6.73,21.65,5.33,15.26,6.84,36.57,37.43,1.08,195.95,39.6,None
04-04-2024 20:00,05-04-2024 00:00,63.42,137.32,38.25,110.82,87.77,39.88,16.66,2.02,4.23,12.28,37.86,10.13,29.73,13.8,30.49,45.71,1.24,226.49,None,None
05-04-2024 00:00,05-04-2024 04:00,42.95,93.79,2.86,39.24,21.95,17.98,9.34,0.6,29.18,3.7,8.77,1.73,5.02,1.99,28.15,47.34,1.18,229.59,None,None
05-04-2024 04:00,05-04-2024 08:00,35.18,67.41,2.94,31.77,18.11,18.7,10.89,0.63,22.85,2.96,6.85,1.05,2.73,1.04,25.05,58.1,1.01,229.79,30.04,None
05-04-2024 08:00,05-04-2024 12:00,48.66,104.57,3.47,33.27,19.33,17.54,33.93,0.51,62.73,3.41,13.14,1.58,3.29,1.25,34.06,39.92,1.03,134.95,448.46,None
05-04-2024 12:00,05-04-2024 16:00,34.22,93.38,4.51,34.13,20.61,15.38,8.02,0.63,75.11,2.29,6.48,0.96,3.28,1.2,39.8,31.84,1.61,211.39,530.77,None
05-04-2024 16:00,05-04-2024 20:00,48.33,76.79,32.34,78.51,66.12,29.24,9.85,1.39,42.28,5.95,18.77,4.45,13.62,6.12,36.71,35.68,0.98,232.87,55.1,None
05-04-2024 20:00,06-04-2024 00:00,51.43,112.18,24.76,77.75,59.66,28.51,23.21,1.21,19.38,9.33,28.9,7.98,20.15,9,32.05,39.64,1.18,255.83,None,None
06-04-2024 00:00,06-04-2024 04:00,37.75,83.17,1.77,20.43,11.28,12.12,6.47,0.38,46.8,2.05,2.66,0.4,1.19,0.39,30.32,40.45,1.16,265.44,None,None
06-04-2024 04:00,06-04-2024 08:00,39.5,83.89,4.05,35.77,21.12,17.39,11.18,0.48,22.61,2.1,4.15,0.6,1.87,0.69,26.86,50.48,1.23,236.09,42.57,None
06-04-2024 08:00,06-04-2024 12:00,43.21,95.25,2.06,17.53,10,12.37,9.73,0.37,64.33,2.39,3.33,0.46,1.49,0.57,34.09,37.82,0.71,156.13,423.5,None
06-04-2024 12:00,06-04-2024 16:00,39.46,64.2,2.23,16.26,9.43,10.91,4.48,0.39,80.86,1.28,2.07,0.25,0.87,0.3,38.55,32.35,0.78,174.31,417.65,None
06-04-2024 16:00,06-04-2024 20:00,31.54,66.88,23.37,69.02,53.98,26.19,7.27,1.23,36.07,3.96,11.39,2.54,7.75,3.34,35.42,37.68,1.04,245.76,53.97,None
06-04-2024 20:00,07-04-2024 00:00,59.99,104.95,59.14,105.83,101.91,41.23,13.8,2.21,3.22,11.65,34.87,9.38,27.06,12.42,29.94,43.67,1.23,257.18,None,None
07-04-2024 00:00,07-04-2024 04:00,58.58,105.41,19.18,72.16,52.28,27.05,10.38,1.02,3.59,6.28,14.74,3.01,8.5,3.8,27.44,48.99,1.38,242.69,None,None
07-04-2024 04:00,07-04-2024 08:00,64.25,88.22,9.52,39.53,27.48,23.79,7.09,0.54,10.37,4.03,6.12,1.12,3.05,1.54,24.73,66.98,1.33,225.32,10.34,None
07-04-2024 08:00,07-04-2024 12:00,65.6,98.58,6,43.52,26.75,26.2,9.61,0.8,23.7,5.65,11.6,2.33,6.02,2.67,27.95,60.91,1,173.13,48.49,None
07-04-2024 12:00,07-04-2024 16:00,63.56,94.25,2.76,44.25,24.5,26.02,24.15,0.78,45.09,6.43,12.96,4.26,7.64,4.96,29.29,58.02,1.25,139.66,107.07,None
07-04-2024 16:00,07-04-2024 20:00,61.76,79.17,2.98,53.8,29.68,24.72,14.09,0.73,36.87,4.79,13.79,2.83,6.73,3.89,29.81,52.45,1.06,141.17,20.95,None
07-04-2024 20:00,08-04-2024 00:00,81.24,106.46,6.27,61.92,36.54,30.24,17.33,1.12,15.6,8.03,15.4,3.2,9.23,4.47,26.87,65.07,0.93,180.02,None,None
08-04-2024 00:00,08-04-2024 04:00,74.4,92.24,3.02,35.07,19.86,24,15.36,0.95,24.92,5.88,11.05,1.78,5.25,2.45,25.19,69.62,1.1,165.35,None,None
08-04-2024 04:00,08-04-2024 08:00,57.78,62.37,1.88,19.19,10.68,19.28,8.21,0.59,51.74,2.39,3.08,0.37,1.06,0.41,24.1,72.91,1.68,111.37,34.4,None
08-04-2024 08:00,08-04-2024 12:00,60.19,81.34,3.43,29.07,17.12,23.9,8.57,0.7,67.21,4,6,0.89,2.76,1.38,27.29,67.37,1.67,128.47,219.9,None
08-04-2024 12:00,08-04-2024 16:00,61.49,91.65,2.42,27.61,15.54,22.17,10.39,0.61,79.34,4.01,9.11,1.34,4.13,1.86,32.15,54.16,1.59,120.7,254.33,None
08-04-2024 16:00,08-04-2024 20:00,54.86,87,3.16,47.05,26.28,25.58,14.53,0.86,63.19,4.34,10.26,1.81,5.57,2.48,32.15,52,1.5,138.63,34.33,None
08-04-2024 20:00,09-04-2024 00:00,72.66,105.46,2.16,35.35,19.37,24.53,15.51,0.76,54.9,5.02,13.96,2.4,6.45,3.28,29.21,60.18,2.08,102.23,None,None
09-04-2024 00:00,09-04-2024 04:00,52.84,74.1,1.87,18.85,10.54,21.52,24.47,0.46,53.36,2.72,2.1,0.33,0.85,0.32,24.37,78.16,1.67,131.23,None,None
09-04-2024 04:00,09-04-2024 08:00,40.48,58.96,2.16,22.38,12.62,22.8,8.98,0.56,39.34,2.56,3.09,0.35,1.05,0.45,22.43,85.77,1.05,186.14,0.13,None
09-04-2024 08:00,09-04-2024 12:00,53.74,63.47,3.4,28.86,16.98,25.52,6.76,0.67,41.67,4.06,6.09,1.14,3.05,1.23,26.04,76.03,1.83,182.07,231.35,None
09-04-2024 12:00,09-04-2024 16:00,36.63,50.25,2.75,18.64,11.12,22.1,6.85,0.43,73.19,1.68,2.14,0.29,0.97,0.37,33.03,52.41,2,179.54,498.69,None
09-04-2024 16:00,09-04-2024 20:00,43.97,69.49,2.98,37.29,21.04,24.86,7.4,0.64,59.04,2.74,6.36,1.05,3.33,1.52,31.95,53.33,1.59,155.27,53.89,None
09-04-2024 20:00,10-04-2024 00:00,64,97.78,2.16,30.8,16.98,26.76,10.35,0.65,38.53,4.3,11.39,2.05,5.41,2.6,25.21,82.32,1.7,144.24,2.78,None
10-04-2024 00:00,10-04-2024 04:00,45.53,56.26,2.79,33.25,18.81,28.66,8.8,0.62,12.32,4.07,10.49,1.07,3.17,1.45,21.93,97.34,0.93,193.87,None,None
10-04-2024 04:00,10-04-2024 08:00,None,None,2.82,17.95,10.84,25.18,5.55,0.55,12.04,4.28,3.78,0.45,1.48,0.57,21.69,96.63,0.88,205.63,59.58,None
10-04-2024 08:00,10-04-2024 12:00,39.87,75.79,3.53,31.45,18.43,29.98,15.21,0.72,56.99,5.04,9.78,1.28,3.67,1.79,28.16,68.69,1.34,145.38,375.19,None
10-04-2024 12:00,10-04-2024 16:00,68.92,106.28,3.17,35.85,20.43,30.44,10.49,0.87,77.7,3.67,9.3,1.64,5.28,2.12,33.05,57.38,1.4,166.95,380.91,None
10-04-2024 16:00,10-04-2024 20:00,60.99,122.43,2.25,34.78,19.16,29.22,15.01,0.64,66.32,3.81,11.96,2.69,7,3.21,31.88,56.98,1.63,109,42.13,None
10-04-2024 20:00,11-04-2024 00:00,41.27,114.65,1.71,16.37,9.08,20.66,22.6,0.32,75.42,0.83,1.27,0.13,0.58,0.19,25.23,64.28,2.07,76.78,17.33,None
11-04-2024 00:00,11-04-2024 04:00,28.41,60.84,1.9,12.53,7.27,21.17,9.21,0.16,45.85,0.8,1.91,0.19,0.51,0.16,20.7,89.56,1.53,122.17,0.72,None
11-04-2024 04:00,11-04-2024 08:00,22.51,28.34,1.52,12.29,6.76,20.89,9.77,0.23,39.68,0.93,1.24,0.14,0.47,0.32,20.4,92.99,1.55,160.98,10.07,None
11-04-2024 08:00,11-04-2024 12:00,19.33,36.06,2.34,26.76,15.04,24.88,7.18,0.5,25.3,3.07,4.65,0.69,2.45,0.95,20.84,95.31,1.14,142.24,17.14,None
11-04-2024 12:00,11-04-2024 16:00,15.62,31.74,5.98,40.28,25.04,27.39,20.62,0.64,34.61,2.98,10.97,1.74,5.59,2.31,23.72,81.15,1.5,172.55,78.59,None
11-04-2024 16:00,11-04-2024 20:00,30.86,80.69,18.83,55.89,44.18,34.36,11.09,1.3,27.31,5.25,22.06,3.86,10.69,4.93,25.16,77.29,1.16,172.55,3.48,None
11-04-2024 20:00,12-04-2024 00:00,54.5,175.61,89.09,76.78,110.75,55.64,13.27,3.41,2.35,17.48,61.25,14.86,41.66,21.4,23.33,88.97,0.96,193.26,None,None
12-04-2024 00:00,12-04-2024 04:00,53.07,115.38,2.87,34.23,19.39,27.65,8.66,0.68,8.7,6.41,17.01,3.35,9.64,4.42,23.06,87.7,1.06,182.35,0.17,None
12-04-2024 04:00,12-04-2024 08:00,41.9,75.15,2.26,21.55,12.26,23.8,3.82,0.52,19.81,4.11,7,0.9,2.65,1.24,22.11,90.12,1.38,159.87,2,None
12-04-2024 08:00,12-04-2024 12:00,35.56,49.95,5.79,37.29,23.31,27.2,3.78,0.78,27.76,3.21,9.88,1.87,6.39,2.63,22.65,86.3,1.42,163.83,93.82,None
12-04-2024 12:00,12-04-2024 16:00,21.12,36.68,5.33,27.39,17.77,24.71,2,0.63,56.89,3.13,12.19,1.9,5.41,2.41,28.91,64.98,1.7,133.22,274.49,None
12-04-2024 16:00,12-04-2024 20:00,26.94,44.63,22.83,59.3,48.47,33.5,3.27,1.29,30.13,4.99,16.81,3.76,11.33,5.39,28.58,65.81,1.32,153.14,1.73,None
12-04-2024 20:00,13-04-2024 00:00,60.51,158.8,99.8,100.4,131.69,60.21,9.65,4.05,2.2,20.04,71.85,20.34,56.94,29.33,24.31,83.56,0.96,239.45,None,None
13-04-2024 00:00,13-04-2024 04:00,62.85,138.61,11.45,51.64,35.36,31.38,8.19,1.27,16.3,9.99,31.5,7.51,20.76,10.45,24,82.15,1.17,174.62,2.55,None
13-04-2024 04:00,13-04-2024 08:00,48.01,63.57,2.03,14.2,8.22,22.48,3.84,0.37,39.08,1.78,1.89,0.21,0.79,0.26,22.1,93.39,1.26,166.81,8.81,None
13-04-2024 08:00,13-04-2024 12:00,38.29,50.67,4.72,30.91,19.14,26.98,4.19,0.67,32.2,3.17,6.42,1.01,3.66,1.59,22.99,91.31,1.78,174.98,177.21,None
13-04-2024 12:00,13-04-2024 16:00,14.41,27.87,3.77,20.72,13.02,25.37,4.52,0.45,43.48,2.36,5.44,0.94,3,1.3,29.37,69.89,1.84,178.86,351.79,None
13-04-2024 16:00,13-04-2024 20:00,10.74,29.85,4.57,39.13,23.31,29.05,3.07,0.69,35.32,2.49,9.58,1.61,4.93,2.07,29.33,67.49,1.93,181.3,7.6,None
13-04-2024 20:00,14-04-2024 00:00,35.77,80.51,67.51,74.86,92.43,50.71,9.16,2.66,4.34,10.76,37.59,10.79,28.51,14.8,24.82,87.07,0.93,175.4,None,None
14-04-2024 00:00,14-04-2024 04:00,66.84,140.26,127.67,57.94,131.85,60.16,9.14,3.84,2.67,20.84,68.78,19,54.91,26.91,23.08,95.91,1.06,252.88,None,None
14-04-2024 04:00,14-04-2024 08:00,57.01,102.2,6.27,32.73,21.33,30.1,4.09,0.74,3.11,6.96,19.26,3.61,10.26,4.64,23.33,92.48,1.1,206.68,22.93,None
14-04-2024 08:00,14-04-2024 12:00,48.57,69.2,2.99,22.16,13.16,26.25,7.52,0.56,37.78,4.05,7.27,1.04,2.95,1.15,29.59,68.83,1.59,132.6,310.75,None
14-04-2024 12:00,14-04-2024 16:00,44.56,53.6,2.13,16.85,9.68,23.85,18.91,0.39,66.45,1.49,3.31,0.45,1.47,0.54,34.65,55,1.82,188.34,595.52,None
14-04-2024 16:00,14-04-2024 20:00,45.07,73.81,6.55,40.75,25.74,29.19,9,0.78,39.77,1.98,7.19,1.25,3.74,1.83,33.48,58.8,1.43,139.19,55.04,None
14-04-2024 20:00,15-04-2024 00:00,74.42,155.1,62.51,99.1,101.11,56.33,11.75,3.16,3.59,15.48,50.29,13.27,38.08,18.42,28.69,75.79,0.9,189.64,1.42,None
15-04-2024 00:00,15-04-2024 04:00,68.02,130.44,6.7,53.84,32.69,34.19,7.66,0.83,6.07,5.46,14.53,2.33,7.76,3.16,26.43,81.88,1.01,236.58,0.1,None
15-04-2024 04:00,15-04-2024 08:00,63.55,97,7.09,36.93,24.18,31.7,7.13,0.58,4.38,4.34,13.94,2.11,6.08,2.41,25.54,85.96,0.85,200.06,59.09,None
15-04-2024 08:00,15-04-2024 12:00,66.12,104.4,3.57,38.76,22.3,31.31,16.43,0.87,41.31,6.36,20.73,3.14,7.69,3.23,33.19,60.51,1.6,155.82,499.57,None
15-04-2024 12:00,15-04-2024 16:00,35.01,58.77,4,34.4,20.34,26.93,6.47,0.82,None,2.6,9.46,1.52,4.96,1.83,37.25,48.94,1.72,173.4,488.41,None
15-04-2024 16:00,15-04-2024 20:00,35.74,67.79,3.94,37.43,22.19,30.65,8.15,1.35,18.61,6.35,24.17,5.61,15.29,8.06,34.41,56.14,1.02,174.87,34.15,None
15-04-2024 20:00,16-04-2024 00:00,47,85.06,6.24,37.7,24.67,33.51,21.53,1.03,12.01,3.54,11.93,2.53,8.34,3.41,26.62,83.78,0.89,214.21,0.15,None
16-04-2024 00:00,16-04-2024 04:00,40.84,60.92,2.12,22.97,13.66,20.22,8.47,0.54,7.44,2.3,7.11,1.42,4.26,1.59,25.7,83.86,0.86,204.13,None,None
16-04-2024 04:00,16-04-2024 08:00,32.13,58.48,1.66,18.04,10.75,19.26,2.88,0.65,11.08,2.31,3.95,0.58,1.89,0.66,25.57,82.12,0.99,210.98,15.92,None
16-04-2024 08:00,16-04-2024 12:00,49.99,86.4,1.79,27.71,15.82,20.56,8.91,0.99,54.03,5.29,9.28,1.51,4.36,1.81,33.45,58.22,1.29,155.66,420.73,None
16-04-2024 12:00,16-04-2024 16:00,35.82,54.98,2.24,22,13.17,19.23,3.21,0.74,51.47,2.58,21.76,1.68,6.75,1.94,38.38,45.77,1.43,188.62,566.15,None
16-04-2024 16:00,16-04-2024 20:00,40.69,75.45,None,None,None,None,6.01,1.22,25.04,4.81,18.05,3.54,9.99,4.64,32.35,58.26,1.16,194.29,24.32,None
16-04-2024 20:00,17-04-2024 00:00,75.97,117.64,None,None,None,None,9.3,2.02,3.87,10.65,37.25,9.79,24.48,11.47,28.7,71.52,0.99,208.12,None,None
17-04-2024 00:00,17-04-2024 04:00,66.66,85.28,6.6,44.62,28.6,85.81,12.11,0.77,5.53,4.97,10.51,1.99,4.91,1.94,26.51,77.94,1.22,198.12,None,None
17-04-2024 04:00,17-04-2024 08:00,61.47,72.96,3.15,30.46,18.39,53.44,10.81,0.61,7.74,3.33,5.72,0.86,2.35,0.86,26.04,78.73,1.07,187.71,52.87,None
17-04-2024 08:00,17-04-2024 12:00,36.48,63.43,0.97,13.17,7.59,33.04,9.46,0.43,56.17,2.36,3.1,0.37,1.08,0.4,34.43,49.23,1.39,95.93,508.14,None
17-04-2024 12:00,17-04-2024 16:00,29.26,61.09,0.96,15.58,8.74,25.06,10.2,0.49,78.1,1.4,3.69,0.47,1.18,0.49,39.62,37.6,1.24,205.65,595.85,None
17-04-2024 16:00,17-04-2024 20:00,47.25,87.57,7,63.12,38.52,44.88,13,1.58,27.1,5.57,16.95,3.76,10.13,4.46,36.16,48.86,0.87,174.68,29.4,None
17-04-2024 20:00,18-04-2024 00:00,60.36,123.07,24.41,93.34,68.34,57.21,14.64,2.89,2.75,12.56,41.31,11.18,28.48,12.95,30,62.53,1.21,244.16,None,None
18-04-2024 00:00,18-04-2024 04:00,52.07,88.44,4.02,38.48,23.31,31.45,10.79,0.81,12.3,5.02,17.87,4.88,11.28,4.7,28.49,60.65,0.92,212.3,None,None
18-04-2024 04:00,18-04-2024 08:00,43.62,61.21,3.63,26.96,17,27.16,3.96,0.46,13.62,2.73,5.44,0.81,2.38,0.88,26.75,64.63,1.37,223.75,53.05,None
18-04-2024 08:00,18-04-2024 12:00,43.28,72.73,1.45,19.4,11.27,21.46,8.9,0.63,70,3.3,5.39,0.75,2.18,0.88,34.72,44.52,1.3,106.07,494.04,None
18-04-2024 12:00,18-04-2024 16:00,31.49,64.75,1.15,18.22,10.32,16.91,33.38,0.43,93.68,1.94,4.69,0.52,1.52,0.62,39.59,34.87,1.23,151.61,571.76,None
18-04-2024 16:00,18-04-2024 20:00,47.41,73.5,29.27,91.29,71.08,47.28,41.05,2.27,33.8,8.26,26.84,6.29,17.28,7.83,36.07,47.01,1.19,150.25,37.95,None
18-04-2024 20:00,19-04-2024 00:00,86.98,142.96,77.21,124.84,127.14,67.3,22.76,4.57,2.83,22.91,70.97,20.63,53.05,25.78,30,60.12,1.03,248.61,None,None
19-04-2024 00:00,19-04-2024 04:00,85.42,115.5,6.4,54.32,33.49,33.77,13.68,1.44,4.78,10.41,29.13,6.59,16.58,7.87,26.83,67.79,1.12,233.92,None,None
19-04-2024 04:00,19-04-2024 08:00,65.2,89.82,2.42,31.91,18.61,25.71,13.91,0.89,12.36,6.21,12.77,2.14,5.2,2.06,26.8,66.2,1.09,201.1,55.5,None
19-04-2024 08:00,19-04-2024 12:00,35.68,73.42,1,16.96,9.58,18.61,24.7,0.54,68.11,3.54,5.97,1.06,2.39,0.89,36.14,43.74,0.89,178.5,502.06,None
19-04-2024 12:00,19-04-2024 16:00,24.13,57.77,0.88,14.79,8.26,15.17,12.26,0.41,86.24,1.73,4.87,0.56,1.32,0.46,40.93,34.29,1.58,190.1,552.21,None
19-04-2024 16:00,19-04-2024 20:00,36.23,76.55,4.98,51.97,31.06,27.75,11.05,1.01,48.31,4.74,14.54,2.71,7.56,3.19,37.1,44.31,1.24,155.36,44.05,None
19-04-2024 20:00,20-04-2024 00:00,68.17,133.67,34,103.5,81.34,50.16,17.36,2.99,2.82,14.14,47.1,11.66,30.48,14.36,31.37,56.37,0.98,243.86,None,None
20-04-2024 00:00,20-04-2024 04:00,50.69,95.4,1.56,28.03,15.83,18.58,9.39,0.62,31.15,5.77,17.54,3.56,10.15,4.23,30.9,47,1,261.7,None,None
20-04-2024 04:00,20-04-2024 08:00,40.62,65.11,0.7,10.37,5.97,14.06,9.46,0.36,44.49,1.81,4.35,0.65,2.18,0.76,29.5,50.57,0.85,267.94,48.9,None
20-04-2024 08:00,20-04-2024 12:00,37.05,56.64,0.82,11.24,6.46,15.34,6.53,0.48,61.54,1.75,2.31,0.25,0.83,0.28,35.11,44.05,0.92,149.76,457.56,None
20-04-2024 12:00,20-04-2024 16:00,38.94,60.31,1.21,13.43,7.75,14.2,12,0.42,87.36,1.41,2.76,0.29,0.88,0.33,39.51,37.03,1.13,143.32,524.08,None
20-04-2024 16:00,20-04-2024 20:00,35.35,67.38,3.72,58.88,33.62,27.3,11.71,1.23,49.42,4.13,14.06,3.08,6.98,3.21,37.31,42.8,0.97,199.73,48.27,None
20-04-2024 20:00,21-04-2024 00:00,68.41,110.72,24.52,81.84,62.42,39.89,15.54,2.36,17.1,12.71,41.48,11.28,27.37,13.46,32.66,53.27,1.23,239.28,None,None
21-04-2024 00:00,21-04-2024 04:00,51.11,68.2,0.9,24.96,13.69,20.16,5.85,0.46,37.86,2.83,8.78,2.58,4.26,1.48,30.13,59.55,0.94,191.16,None,None
21-04-2024 04:00,21-04-2024 08:00,41.44,47.9,1.27,17.33,9.99,20.41,3.37,0.52,27.88,2.43,4.4,0.73,1.48,0.54,28.1,69.04,0.98,208.56,51.63,None
21-04-2024 08:00,21-04-2024 12:00,19.23,48.99,0.81,9.16,5.4,12.62,9.06,0.49,62.47,1.72,2.64,0.48,0.95,0.34,34.74,42.22,0.84,127.33,457.98,None
21-04-2024 12:00,21-04-2024 16:00,17.53,48.22,0.89,8.11,4.87,11.76,6.29,0.3,71.32,0.68,1.11,0.08,0.28,0.09,39.07,36.01,0.77,174.9,478.8,None
21-04-2024 16:00,21-04-2024 20:00,31.32,74.81,0.88,11.46,5.93,13.01,25.73,1.19,36.61,3.13,9.72,1.73,4.81,2.11,36.54,44.57,1.14,175.58,51.86,None
21-04-2024 20:00,22-04-2024 00:00,63.9,114.73,3.53,56.25,32.01,24.89,30.53,1.38,21.18,8.95,22.6,4.94,13.06,5.81,33.99,43.18,1.23,156.88,None,None
22-04-2024 00:00,22-04-2024 04:00,49.83,85.99,0.87,17.37,9.72,15.05,13.92,0.52,48.04,2.73,4.35,0.64,1.83,0.65,31.55,46.7,1.18,141.06,None,None
22-04-2024 04:00,22-04-2024 08:00,35.8,62.92,1.09,11.17,6.63,15.63,14.85,0.42,48.3,1.79,2.51,0.22,0.6,0.22,27.81,61.98,1.4,139.65,0.41,None
22-04-2024 08:00,22-04-2024 12:00,32.45,55.85,1.62,15.46,9.29,21.28,12.29,0.37,35.97,2.36,4.69,0.68,2.28,0.85,25.83,81.62,0.78,187.94,127.4,None
22-04-2024 12:00,22-04-2024 16:00,34.64,57.43,2.8,26.99,16.81,25.4,12.04,0.86,34.62,3.28,10.13,1.89,5.24,2.13,26.96,78.88,0.98,195.79,99.39,None
22-04-2024 16:00,22-04-2024 20:00,32.09,41.25,7.28,37.22,25.26,29.65,10.79,1.09,24.84,5.06,16.22,3.82,10.16,4.53,25.62,80.99,0.8,191.65,21.53,None
22-04-2024 20:00,23-04-2024 00:00,57.43,76.66,7.27,44.06,28.8,32.2,10.31,1.24,6.95,7.15,18.95,3.57,10.53,4.36,25.17,87.72,1.04,195.93,0.2,None
23-04-2024 00:00,23-04-2024 04:00,51.48,68.52,3.79,28.65,18,26.21,5.96,0.71,3.64,4.27,14.74,1.55,4.46,1.77,23.77,92.36,0.9,202.17,2.23,None
23-04-2024 04:00,23-04-2024 08:00,40.56,48.16,2.42,17.2,10.91,22.91,7.55,0.54,10.93,4.13,5.31,0.74,2.06,0.76,24.13,87.02,1.27,157.6,18.7,None
23-04-2024 08:00,23-04-2024 12:00,34.87,53.95,2.09,18.91,11.53,22.71,13.76,0.74,56.62,3.71,8.33,0.99,2.94,1.13,30.46,63.93,1.26,145.45,523.75,None
23-04-2024 12:00,23-04-2024 16:00,28.96,50.3,2.1,21.44,12.77,20.5,11.67,0.6,76.03,2.44,7.18,1.07,3.29,1.19,36.06,48.46,1.4,199.26,552.26,None
23-04-2024 16:00,23-04-2024 20:00,49.48,79.87,9.76,64.39,41.43,35.46,11.53,1.8,32.38,4.1,15.66,3.9,10.12,4.3,34.09,54.44,0.92,158.9,41.18,None
23-04-2024 20:00,24-04-2024 00:00,51.89,89.86,0.83,17.03,9.42,18.35,15.31,0.49,60.39,1.98,6.05,1.48,3.97,1.6,27.24,67.66,1.43,104.46,None,None
24-04-2024 00:00,24-04-2024 04:00,31.45,56.07,0.95,19.06,10.7,19.96,28.49,0.46,38.32,2.14,6.3,0.86,2.18,0.84,25.96,73.05,1.48,175.32,None,None
24-04-2024 04:00,24-04-2024 08:00,41.74,57.44,1.25,14.6,8.63,18.94,16.09,0.53,23.68,2.12,13.07,2.26,3.53,1.13,24.63,79.26,0.99,180.81,56.64,None
24-04-2024 08:00,24-04-2024 12:00,34.21,47.37,1,12.57,7.29,13.45,23.91,0.65,61.07,2.96,8.2,1.25,2.98,1.08,31.45,59.45,1.33,189.87,513.42,None
24-04-2024 12:00,24-04-2024 16:00,36.81,53.33,1.12,12.58,8.69,13.17,14.52,0.75,81.27,3.06,10.2,1.97,4.38,1.61,37.35,44.72,1.47,192.57,558.88,None
24-04-2024 16:00,24-04-2024 20:00,37.91,66.22,1.18,12.67,8.78,13.09,32.29,0.8,61.2,2.6,9.71,1.57,4.8,1.75,34.43,48.3,1.12,169.44,61.87,None
24-04-2024 20:00,25-04-2024 00:00,47.97,101.85,1.09,12.48,8.76,13.36,25.59,1.04,35.64,5.12,14.13,2.93,7.97,3.34,29.84,57.48,0.79,255.02,None,None
25-04-2024 00:00,25-04-2024 04:00,22.38,49.75,1.05,12.83,9.28,13.3,7.51,0.54,31.18,1.95,4.41,0.69,2.01,0.72,27.5,62.98,1.22,224.33,None,None
